4936;2004;5041;2;6;1
4937;1997;6655;3;6;2
4938;1996;8367;6;4;1
4939;2008;4828;6;7;7
4940;2013;9296;7;1;5
4941;2020;8960;7;6;1
4942;1997;2773;3;5;6
4943;2019;9863;2;3;6
4944;2005;9517;5;3;7
4945;2020;6513;2;2;7
4946;2012;2831;2;4;1
4947;1990;5877;1;5;7
4948;2017;8471;5;5;6
4949;2015;8922;6;4;7
4950;2010;6193;2;2;2
4951;2006;5899;5;6;7
4952;1991;3831;6;4;7
4953;1991;6961;7;1;5
4954;1991;3543;1;2;1
4955;1997;1214;3;6;5
4956;2021;4120;2;7;3
4957;2017;4496;6;1;7
4958;2013;7204;3;5;4
4959;2010;7101;5;4;3
4960;2005;4841;7;1;1
4961;2012;4310;4;1;6
4962;1996;2163;3;1;4
4963;2001;8667;3;5;3
4964;2021;5077;2;7;1
4965;2020;7284;1;6;3
4966;1994;8950;7;1;5
4967;1996;6886;3;7;7
4968;1998;3108;5;7;2
4969;2014;5690;6;5;2
4970;2013;9010;5;4;4
4971;2002;7191;1;5;5
4972;2021;1851;6;7;5
4973;1997;7565;6;3;2
4974;2021;7530;6;7;7
4975;2011;2255;3;1;4
4976;2002;3162;6;5;4
4977;2010;5408;4;1;2
4978;2003;6855;4;1;7
4979;2004;2793;2;1;7
4980;2018;8299;1;4;7
4981;1991;2685;2;3;7
4982;1998;7942;6;2;6
4983;2021;1508;5;5;7
4984;2014;8093;5;5;3
4985;2011;6869;5;6;1
4986;2017;6514;1;4;2
4987;1997;9539;5;4;4
4988;1993;2623;3;3;4
4989;1994;8009;5;4;4
4990;1992;6834;7;5;3
4991;2016;1022;7;7;4
4992;2019;2444;2;5;7
4993;2015;9056;5;5;3
4994;2010;6268;3;3;3
4995;2000;8611;7;4;2
4996;1992;1665;5;2;6
4997;2008;5434;6;1;2
4998;2005;5077;1;6;1
4999;2018;3094;5;4;6
5000;1995;5420;5;1;6
5001;1992;2580;3;1;6
5002;2003;8080;4;1;6
5003;2015;2431;6;7;4
5004;2000;7529;2;5;2
5005;1996;9463;3;2;7
5006;1995;5144;7;6;6
5007;2022;2848;1;6;7
5008;1992;5409;2;7;7
5009;2014;2281;5;7;5
5010;1990;9638;7;1;4
5011;2010;1843;2;3;7
5012;2007;6504;5;3;2
5013;2013;7849;7;2;5
5014;2001;2304;5;4;3
5015;2010;7196;7;7;5
5016;2020;9818;1;7;6
5017;2010;8401;3;1;3
5018;2019;8199;3;5;7
5019;2007;9366;7;5;7
5020;2011;2307;7;7;3
5021;1994;1790;7;1;7
5022;2010;5628;6;7;1
5023;1994;4870;2;1;6
5024;2021;3218;1;7;6
5025;1997;4319;1;6;6
5026;2020;7257;7;3;5
5027;2007;7503;4;1;1
5028;1996;2634;4;7;4
5029;1990;1696;6;7;3
5030;2014;7806;1;3;4
5031;2001;4518;1;2;1
5032;2010;2804;6;2;1
5033;2008;8839;1;4;4
5034;2008;8014;2;5;7
5035;2012;6113;4;4;3
5036;1993;4028;1;1;1
5037;1993;5515;2;6;7
5038;1992;2780;3;5;5
5039;1992;5850;4;7;7
5040;1998;4165;4;5;7
5041;1998;3055;3;6;1
5042;1992;3668;4;7;2
5043;2019;4845;5;7;6
5044;2015;2051;7;1;5
5045;2011;4622;5;4;4
5046;1990;6184;7;4;7
5047;2010;2862;7;2;2
5048;1990;6370;7;4;5
5049;2004;1767;2;2;4
5050;2006;3511;4;4;4
5051;2019;5642;6;2;1
5052;2000;8783;7;5;5
5053;1996;8268;1;2;1
5054;2019;6605;1;6;6
5055;2008;1111;7;7;5
5056;1994;8361;7;1;5
5057;2020;8464;6;2;2
5058;2007;5845;4;2;4
5059;2022;3294;4;1;7
5060;2002;5615;3;7;2
5061;2021;5597;2;2;7
5062;1995;9645;3;6;4
5063;2000;4061;1;1;1
5064;2007;3667;5;1;3
5065;2001;6868;5;2;1
5066;2020;9703;4;1;6
5067;1998;8067;1;4;2
5068;1993;2371;5;6;5
5069;2017;9218;4;3;6
5070;1991;3809;2;2;1
5071;1993;4482;4;5;4
5072;2014;9420;6;4;3
5073;2006;7044;3;4;5
5074;1994;2387;7;3;3
5075;2006;1385;6;1;1
5076;1999;4736;4;6;5
5077;2017;9349;7;5;6
5078;1992;1190;1;3;6
5079;2009;7919;1;4;5
5080;1991;3695;6;2;5
5081;2005;2065;1;2;6
5082;2002;3819;5;5;2
5083;2001;4579;4;1;6
5084;1998;6989;1;6;7
5085;1997;9513;3;4;5
5086;2008;8985;6;2;4
5087;2022;7225;1;1;2
5088;1990;5151;1;4;1
5089;1994;6252;1;6;7
5090;2011;5701;3;7;2
5091;2006;8700;2;2;1
5092;2007;1065;4;1;7
5093;1996;8803;7;3;3
5094;2012;3803;1;2;4
5095;2018;7147;5;6;6
5096;2005;6992;1;1;6
5097;2006;3963;6;5;6
5098;2014;3491;6;7;3
5099;2021;8388;2;2;1
5100;1998;1913;4;4;1
5101;2019;2713;3;4;4
5102;2009;7802;1;6;5
5103;1997;8983;6;7;5
5104;2002;8239;2;6;6
5105;1996;6950;4;2;6
5106;2015;4190;7;5;6
5107;2001;4810;5;3;3
5108;2011;8179;4;4;5
5109;2003;2518;3;1;4
5110;1994;5633;6;3;2
5111;2011;9299;5;7;1
5112;2008;7316;2;2;6
5113;2022;4284;4;6;6
5114;2012;9942;7;4;3
5115;1997;4657;1;4;2
5116;2019;6192;6;5;3
5117;2019;1234;1;2;3
5118;2009;8192;5;1;4
5119;2003;3708;5;7;4
5120;1999;2941;2;2;5
5121;2009;2832;7;5;5
5122;2008;4445;6;2;5
5123;2010;6205;3;5;2
5124;2001;8270;3;2;3
5125;2012;3123;7;3;1
5126;1990;2191;7;1;4
5127;2011;4712;2;7;6
5128;2006;2340;5;2;1
5129;2021;5307;5;7;1
5130;2011;5175;4;2;3
5131;2004;8439;5;5;6
5132;2022;8333;2;6;2
5133;2006;8779;1;6;3
5134;2007;1536;5;2;2
5135;2013;1606;2;7;3
5136;1993;9766;4;4;5
5137;2004;6869;7;7;7
5138;2003;1426;3;4;5
5139;1993;7236;7;3;1
5140;1997;7832;5;7;1
5141;2010;9757;7;5;1
5142;2004;2527;1;5;5
5143;2005;6445;5;6;5
5144;2013;4334;5;4;3
5145;1995;1303;7;4;4
5146;1993;3156;1;1;7
5147;1993;5618;7;5;3
5148;1991;3988;4;3;3
5149;2004;1781;4;6;1
5150;1992;4854;1;5;7
5151;2015;6071;2;4;4
5152;2012;6166;1;4;5
5153;1999;5744;5;2;3
5154;2004;2653;6;3;5
5155;2012;2055;7;2;1
5156;2003;3347;1;1;1
5157;2007;7504;2;4;4
5158;2004;8425;3;3;2
5159;2017;9210;6;5;3
5160;2002;5853;2;1;5
5161;2010;4975;4;6;5
5162;2015;2006;6;3;3
5163;2013;1844;1;6;2
5164;2021;6642;4;3;1
5165;2005;9837;7;5;1
5166;2016;3990;2;3;3
5167;2014;8622;5;4;2
5168;2022;9223;6;5;5
5169;2014;4287;4;6;6
5170;2005;7394;6;6;1
5171;1999;6545;5;2;6
5172;1997;9974;2;5;7
5173;2021;2834;6;5;3
5174;2020;2588;7;6;3
5175;1997;2318;5;2;3
5176;1999;8427;2;1;5
5177;1990;1893;2;3;6
5178;2014;8186;7;3;2
5179;2017;8472;2;3;6
5180;2015;4300;4;4;3
5181;2014;7146;3;4;6
5182;2000;4802;3;5;5
5183;1993;1842;4;7;4
5184;2022;5336;1;4;3
5185;2014;6917;4;5;1
5186;2004;3852;6;2;2
5187;2017;8264;5;1;6
5188;1990;9237;7;3;2
5189;2022;5036;5;5;6
5190;1991;8825;5;6;3
5191;1992;9609;7;5;4
5192;2001;6247;4;3;5
5193;1996;3933;2;5;6
5194;2012;6687;5;6;1
5195;2021;1498;1;6;7
5196;1997;6176;4;3;1
5197;1998;1949;3;2;3
5198;2009;3346;2;1;6
5199;2010;1315;2;3;5
5200;1993;5909;4;5;2
5201;1991;8078;4;1;4
5202;2001;2350;3;3;2
5203;1993;6381;4;4;5
5204;2012;4711;2;6;7
5205;2019;7658;1;5;1
5206;1999;8238;7;5;7
5207;2009;3395;4;6;3
5208;2007;5853;1;6;4
5209;2006;3715;4;1;4
5210;1993;3214;4;5;4
5211;2006;6496;2;3;5
5212;2007;8379;2;3;2
5213;2000;8961;3;3;3
5214;2019;1068;4;7;7
5215;2001;4563;5;7;6
5216;1993;4040;6;3;2
5217;2014;9674;6;1;3
5218;2011;5523;1;1;1
5219;2018;6612;1;7;6
5220;2004;5711;4;3;5
5221;2003;5946;5;6;2
5222;2010;8412;2;7;1
5223;2010;7394;1;6;5
5224;1998;9820;7;6;5
5225;1999;1038;1;3;4
5226;2003;3375;5;3;4
5227;2012;3558;7;1;7
5228;1992;4601;5;1;1
5229;2020;3816;1;7;1
5230;1998;1988;1;2;1
5231;2008;3985;7;1;6
5232;2010;3204;5;2;4
5233;2009;2509;1;2;1
5234;2000;5501;4;6;5
5235;2008;7158;5;4;1
5236;2005;1978;5;4;7
5237;1996;5279;4;5;1
5238;2018;4600;3;6;6
5239;2015;1669;5;6;5
5240;2002;9448;3;6;2
5241;2003;2321;3;2;1
5242;1996;9871;7;3;2
5243;2007;3229;7;5;4
5244;1991;5804;4;1;4
5245;2000;3498;3;7;1
5246;2006;9890;1;4;7
5247;2009;8793;7;3;7
5248;1990;9946;7;6;6
5249;2008;1726;6;4;5
5250;1994;8100;6;4;6
5251;2005;2643;3;1;5
5252;2012;1368;2;5;6
5253;2000;2606;2;7;1
5254;2010;3911;4;3;1
5255;1995;7564;1;4;5
5256;2008;4446;6;2;4
5257;2005;2037;7;6;2
5258;2004;1679;4;2;5
5259;2012;5448;3;7;4
5260;1996;5909;7;7;5
5261;1999;2782;5;7;1
5262;2003;7506;6;3;1
5263;2018;3950;5;1;4
5264;2017;8564;4;5;6
5265;1993;1238;1;3;3
5266;2013;3008;5;3;5
5267;2004;6053;4;1;7
5268;1999;4539;5;6;5
5269;2011;3887;7;4;4
5270;2013;4499;4;6;1
5271;2006;1646;6;3;1
5272;1998;4624;6;1;4
5273;2005;9153;6;1;7
5274;2006;3244;2;5;2
5275;2006;3479;1;7;5
5276;2004;1483;6;3;3
5277;2010;9669;2;1;5
5278;1991;7707;6;4;3
5279;2016;8106;7;4;3
5280;2015;7799;6;6;7
5281;2016;9175;5;2;3
5282;2018;5970;3;5;2
5283;2022;7668;5;3;5
5284;2009;6636;2;5;4
5285;2001;5526;7;2;6
5286;1997;1750;4;2;2
5287;2019;9635;6;6;6
5288;1997;4577;3;1;6
5289;1994;1566;4;3;1
5290;2011;9663;2;1;2
5291;2020;5856;6;7;5
5292;2010;2424;1;1;4
5293;2012;8829;1;7;2
5294;2017;5689;7;3;3
5295;2016;5540;4;6;5
5296;1992;6523;2;6;4
5297;2010;2312;1;2;6
5298;2013;1983;2;6;7
5299;1997;6008;7;4;5
5300;2010;7984;4;2;7
5301;1998;2813;3;6;3
5302;2011;3467;2;3;1
5303;2022;2349;7;4;5
5304;1998;3373;5;3;1
5305;2000;6543;4;1;5
5306;2020;1874;4;3;7
5307;2002;4317;1;7;6
5308;1994;6652;1;6;2
5309;2011;6029;4;6;7
5310;2013;3162;2;7;2
5311;1992;4092;7;7;2
5312;2006;4424;6;2;5
5313;2005;6515;6;7;2
5314;2018;5474;3;1;3
5315;2011;2763;4;1;6
5316;2018;6770;6;5;7
5317;2001;7357;1;4;2
5318;1998;9060;6;2;2
5319;2009;7638;7;2;1
5320;2018;6243;1;3;4
5321;2008;1155;5;6;7
5322;2005;6842;2;2;7
5323;2015;4739;3;4;2
5324;2011;1795;5;2;2
5325;1993;9581;6;5;4
5326;2006;5534;6;6;4
5327;2012;3104;5;4;2
5328;2014;3694;5;1;7
5329;2010;6170;7;4;7
5330;2008;3494;6;6;4
5331;1997;6734;4;1;7
5332;2018;9733;4;6;1
5333;1995;1528;5;2;1
5334;1994;6735;1;5;5
5335;2022;6319;4;3;3
5336;2022;8266;5;3;1
5337;2003;1716;6;3;1
5338;2015;4751;2;7;5
5339;2000;4081;5;2;7
5340;2017;2875;6;4;2
5341;2005;2772;7;3;3
5342;2017;1102;6;7;4
5343;2005;6356;5;3;2
5344;2002;1720;1;5;6
5345;1990;6629;3;7;1
5346;2021;6904;4;4;7
5347;2000;1769;4;2;6
5348;1990;6852;4;2;4
5349;1998;9892;1;7;6
5350;2001;6676;2;3;4
5351;2006;8119;3;3;2
5352;2011;5055;2;3;5
5353;2021;9221;2;3;2
5354;2014;7186;3;4;6
5355;2013;3317;3;4;2
5356;2021;8999;3;4;7
5357;1999;6304;5;2;4
5358;2009;3237;7;1;2
5359;2018;8004;6;6;3
5360;2001;1768;5;5;1
5361;2020;6640;6;3;3
5362;2000;2561;7;4;7
5363;2007;4704;6;2;1
5364;1995;9033;2;4;5
5365;2009;8646;7;4;1
5366;2000;2240;2;4;6
5367;2015;1609;3;3;3
5368;2011;3449;4;6;7
5369;1995;8785;7;1;6
5370;2020;9323;6;7;4
5371;2014;2375;4;4;3
5372;2011;5044;7;4;3
5373;2017;5732;5;6;1
5374;2020;2575;1;4;4
5375;1991;5519;7;2;5
5376;2014;5670;7;7;3
5377;1997;6791;5;7;6
5378;1992;4507;5;6;7
5379;2013;6295;7;3;7
5380;2001;4795;2;7;6
5381;1993;6062;7;1;7
5382;2015;3136;4;5;5
5383;2003;3142;1;7;1
5384;1999;5197;1;4;1
5385;2003;5075;4;2;5
5386;2014;5117;4;7;1
5387;2009;4075;1;2;2
5388;2007;8343;3;3;5
5389;2005;4901;4;4;2
5390;2006;9200;3;5;3
5391;2012;3620;1;4;3
5392;2005;6514;2;6;3
5393;2017;8942;2;1;4
5394;1994;6157;3;6;2
5395;2020;2159;1;2;1
5396;2007;6960;7;5;1
5397;2021;5918;6;3;7
5398;1993;5620;4;7;6
5399;1994;6790;3;1;4
5400;1990;8649;4;7;4
5401;2017;3755;4;5;4
5402;2010;2488;4;7;2
5403;2002;9067;5;4;6
5404;2021;7378;2;4;2
5405;1993;7384;1;6;1
5406;2013;4834;1;7;5
5407;2020;9217;4;4;4
5408;2020;8330;6;7;4
5409;1998;6667;7;5;5
5410;1990;4483;1;1;3
5411;2000;5711;7;5;2
5412;1993;9339;1;4;5
5413;1994;6940;7;3;2
5414;2005;7679;1;2;5
5415;2009;6284;3;1;7
5416;1993;1437;3;5;1
5417;2019;1917;4;7;2
5418;1996;2509;1;5;5
5419;2006;1766;6;5;4
5420;2011;8461;1;1;1
5421;2011;6919;6;3;5
5422;2017;3025;6;4;5
5423;2004;8346;6;7;2
5424;2014;9778;6;5;2
5425;2020;2687;1;1;3
5426;1991;6208;6;3;5
5427;1991;7104;3;1;2
5428;2016;6418;7;4;5
5429;2016;2238;3;1;2
5430;1992;6218;4;2;2
5431;2001;7948;5;6;6
5432;2004;7170;5;1;5
5433;2010;5522;7;2;4
5434;2008;5597;4;3;5
5435;1996;8292;2;7;3
5436;2005;1426;3;3;4
5437;2001;4846;2;5;3
5438;1996;1334;3;4;5
5439;1997;6104;6;2;6
5440;2002;5836;6;5;7
5441;2013;8312;5;4;4
5442;2008;6985;1;7;2
5443;2000;4159;1;3;7
5444;1997;4050;3;5;1
5445;2014;5742;4;6;4
5446;1995;3249;4;4;2
5447;2017;7638;2;3;3
5448;1990;6116;2;6;3
5449;1998;1837;4;4;7
5450;2000;8693;1;4;5
5451;2016;1407;3;5;3
5452;1990;6315;5;1;5
5453;2001;9545;4;7;3
5454;2003;5521;1;2;6
5455;2008;3591;3;6;7
5456;2019;7486;7;2;1
5457;1998;6875;1;5;4
5458;1991;6592;6;5;7
5459;1996;6310;1;1;7
5460;2010;3138;7;6;7
5461;2016;6640;5;4;3
5462;2006;3079;6;6;1
5463;1998;3683;1;2;3
5464;2018;8893;3;1;7
5465;2008;3871;1;2;2
5466;2020;2456;7;2;3
5467;2003;3451;6;1;7
5468;1999;3065;2;5;4
5469;1994;8874;6;3;1
5470;2007;8734;3;4;3
5471;1991;1846;4;2;6
5472;2010;7403;1;4;2
5473;2007;7172;4;2;1
5474;2002;6117;4;2;2
5475;2013;2540;6;4;6
5476;2008;1325;4;3;6
5477;2003;4820;5;7;5
5478;1998;9494;5;4;3
5479;2006;9815;2;7;7
5480;2007;4156;5;1;5
5481;1999;4816;4;7;4
5482;2015;4448;2;5;2
5483;1992;9282;7;7;7
5484;2007;5195;3;5;2
5485;2018;5605;7;6;3
5486;1996;6697;5;7;7
5487;2003;5782;6;2;6
5488;2015;8641;7;3;5
5489;1997;6897;3;6;2
5490;1991;5144;7;1;1
5491;2008;1315;2;3;7
5492;2007;3680;6;5;6
5493;2016;1299;5;3;6
5494;2003;4952;6;2;1
5495;1994;5113;2;1;6
5496;2017;5281;3;7;6
5497;2009;4480;1;6;2
5498;2001;2323;6;4;1
5499;2008;8210;7;1;2
5500;2015;7498;1;2;7
5501;2017;7864;2;2;7
5502;1990;3896;7;6;7
5503;2008;1127;1;4;1
5504;1997;8323;1;3;5
5505;1994;1084;6;2;3
5506;1996;7940;1;5;1
5507;1998;7526;5;6;7
5508;2014;6387;5;1;3
5509;2014;6670;7;2;4
5510;2016;1764;2;4;6
5511;2002;9938;7;4;7
5512;2010;7056;4;3;5
5513;2009;8727;5;3;5
5514;2010;5011;2;2;7
5515;1998;5938;7;5;5
5516;2008;5721;5;2;3
5517;1990;1567;5;1;1
5518;2004;1767;2;5;1
5519;2003;3360;6;2;3
5520;1996;8325;5;1;1
5521;2011;8537;2;6;4
5522;2022;2647;5;4;6
5523;2022;8422;5;3;5
5524;2016;7432;4;7;1
5525;2014;4530;3;1;6
5526;2004;3287;4;2;3
5527;2019;8871;1;6;2
5528;2003;5370;3;6;2
5529;2009;1915;6;2;6
5530;2020;3909;7;7;4
5531;2001;1499;6;5;4
5532;2011;7258;3;6;5
5533;2001;3856;4;5;5
5534;1997;4884;5;3;4
5535;2020;7647;7;1;3
5536;2019;7967;1;3;4
5537;1997;8275;2;2;5
5538;2011;3465;7;6;5
5539;2006;4551;7;2;3
5540;1999;8290;2;6;4
5541;2009;4927;1;1;5
5542;2010;1110;2;3;7
5543;2018;8649;7;6;6
5544;2022;7894;4;5;4
5545;2013;9332;4;7;7
5546;2004;6068;6;6;5
5547;2006;9191;6;2;6
5548;2012;5838;2;4;5
5549;2000;8539;1;2;1
5550;2006;9146;6;7;3
5551;2021;1781;7;7;4
5552;1996;5698;7;3;6
5553;2014;1966;3;3;5
5554;2014;2841;6;2;3
5555;1994;4698;4;3;6
5556;2009;6611;5;1;1
5557;2014;7789;5;2;7
5558;1991;8240;6;4;2
5559;2017;6105;4;1;3
5560;1998;8777;1;2;4
5561;1998;6635;7;5;3
5562;1995;4379;7;1;6
5563;2018;8516;6;6;7
5564;2020;1207;2;6;2
5565;1998;3527;4;6;7
5566;2021;7966;5;6;6
5567;1999;6119;7;1;2
5568;2002;9783;4;6;2
5569;2021;4363;1;5;2
5570;1999;4657;2;5;1
5571;2013;2817;5;2;6
5572;2005;6913;1;3;2
5573;2017;2368;2;2;5
5574;1996;2291;7;4;1
5575;2016;1103;4;1;7
5576;2016;8326;5;2;5
5577;1993;9284;4;7;4
5578;1997;1761;5;5;5
5579;1995;2120;3;3;7
5580;2018;9821;4;7;1
5581;2019;6271;2;3;2
5582;1990;7455;4;1;1
5583;2005;5519;7;7;4
5584;2015;3996;7;7;6
5585;1991;6747;3;7;6
5586;1992;3418;1;7;2
5587;2004;8977;5;2;2
5588;2018;4261;1;1;7
5589;1990;2673;7;5;2
5590;2000;3669;3;5;1
5591;2019;9479;3;5;1
5592;2011;5698;3;3;5
5593;1997;8987;7;6;4
5594;1991;8350;7;1;4
5595;2003;1724;4;6;1
5596;2022;3533;5;7;5
5597;2015;9197;7;1;3
5598;1993;5614;2;5;2
5599;2018;7275;3;6;5
5600;2006;3298;4;5;7
5601;2018;3358;7;4;1
5602;2012;8436;6;6;6
5603;2020;8291;5;4;6
5604;2004;3964;6;5;7
5605;2007;1910;1;1;4
5606;2014;9764;4;3;3
5607;2008;3973;4;3;7
5608;2018;9585;7;1;2
5609;1991;9128;3;1;1
5610;2006;2684;2;3;4
5611;2022;5070;3;1;1
5612;2002;1274;3;2;5
5613;2009;6151;5;5;1
5614;2016;7517;3;7;1
5615;2004;9061;7;1;3
5616;1991;1535;6;5;6
5617;2008;8836;5;1;6
5618;2015;5022;1;2;1
5619;1991;9859;4;7;2
5620;2004;5254;7;6;2
5621;2022;7919;4;5;3
5622;1990;1134;6;1;1
5623;2002;8172;2;7;6
5624;2003;3904;6;5;5
5625;2022;6211;4;7;7
5626;1991;9893;2;5;7
5627;2006;8852;7;1;6
5628;2007;7752;4;3;3
5629;2015;9826;3;4;5
5630;2020;4501;5;4;5
5631;2018;2861;2;2;7
5632;1994;9117;4;2;7
5633;2018;3658;1;2;5
5634;1999;5671;7;4;2
5635;2022;5704;3;5;1
5636;1995;2980;3;3;3
5637;2020;6610;6;5;4
5638;1994;1693;7;3;2
5639;1992;1445;3;6;4
5640;2008;3483;7;7;3
5641;2016;7297;2;3;4
5642;1992;8884;6;5;7
5643;2018;3654;7;6;6
5644;2018;6128;2;4;5
5645;2016;6209;4;7;4
5646;2018;7356;1;2;1
5647;2000;5911;3;3;1
5648;1998;9711;1;7;5
5649;2011;5576;7;3;3
5650;2008;2251;3;4;1
5651;2021;1709;7;7;4
5652;2020;7291;1;7;7
5653;1995;6404;4;5;5
5654;2012;3899;4;4;6
5655;1999;3880;3;7;2
5656;2020;1747;5;7;6
5657;2022;2437;7;3;7
5658;1990;1532;2;4;3
5659;1990;4892;5;7;6
5660;2009;4710;7;6;4
5661;2014;8014;7;6;4
5662;2013;7505;1;6;5
5663;2006;1637;1;4;2
5664;2001;6923;3;3;2
5665;1998;6053;4;6;7
5666;2008;8189;2;5;2
5667;2004;3555;2;5;5
5668;2005;9326;7;2;5
5669;2001;1666;6;2;7
5670;1991;1943;7;1;5
5671;2013;8223;3;6;4
5672;2016;8410;5;5;7
5673;2003;9116;4;4;3
5674;2003;9862;6;4;3
5675;1991;2748;6;2;5
5676;1998;2641;7;5;2
5677;2009;9118;6;3;2
5678;2003;1201;4;5;5
5679;2008;6589;1;4;4
5680;2010;7993;3;5;3
5681;1992;5702;3;3;2
5682;1992;1657;6;6;6
5683;2018;2658;1;2;1
5684;2016;9900;6;1;1
5685;1997;8147;7;4;6
5686;2007;6932;1;5;6
5687;2021;1813;1;7;3
5688;1996;6157;7;7;3
5689;2006;8686;6;6;7
5690;1999;1243;4;1;6
5691;1991;2106;3;1;1
5692;2006;9581;3;3;2
5693;2017;2002;2;7;3
5694;1991;4707;7;1;3
5695;1990;2381;2;6;6
5696;1995;7477;6;2;3
5697;2016;4724;7;1;1
5698;2018;3766;3;2;3
5699;2012;7107;4;7;5
5700;2020;3194;4;2;2
5701;1998;8417;3;3;4
5702;2013;8083;2;2;1
5703;2005;6525;7;1;5
5704;1994;6334;7;3;3
5705;2019;8802;2;2;4
5706;1998;2571;1;1;4
5707;1990;8493;4;1;4
5708;2016;2401;3;4;7
5709;2012;4187;2;1;6
5710;2020;6486;5;5;7
5711;2012;2629;1;5;7
5712;2008;6934;7;2;2
5713;2022;2342;5;4;7
5714;2021;3744;5;5;5
5715;1998;9601;5;5;4
5716;2002;5439;6;1;2
5717;2021;5307;4;3;1
5718;2004;5903;2;2;3
5719;2002;1699;3;7;7
5720;2015;5639;1;4;1
5721;2013;6867;4;4;7
5722;2013;7458;5;3;3
5723;2019;5017;7;3;7
5724;2022;7865;3;1;3
5725;2016;3672;1;7;4
5726;2015;9389;3;3;3
5727;2011;2886;4;6;3
5728;2013;7618;5;2;7
5729;2007;5242;6;7;1
5730;2010;1133;2;5;3
5731;2016;9389;4;4;5
5732;1990;2606;6;1;4
5733;2001;3342;1;7;1
5734;1996;9384;4;3;6
5735;2013;9085;1;5;7
5736;2012;5802;2;1;1
5737;1993;7461;7;4;1
5738;2021;9418;3;3;7
5739;2005;1300;4;7;4
5740;1992;5323;3;6;3
5741;2004;3369;6;4;1
5742;2022;9844;2;4;4
5743;1996;2583;4;3;5
5744;2004;3161;2;4;1
5745;2021;9010;2;5;1
5746;2015;2969;3;7;3
5747;2002;7202;4;6;5
5748;2013;6092;3;1;3
5749;2001;8184;5;3;1
5750;1992;6185;6;5;1
5751;1990;6778;6;7;1
5752;2016;6280;1;1;5
5753;2012;3783;4;1;3
5754;2006;8058;2;3;3
5755;1998;1418;2;1;3
5756;2022;9392;5;3;3
5757;1992;2546;2;6;4
5758;2015;4039;1;5;3
5759;2012;8961;5;6;4
5760;1997;8263;2;3;1
5761;2021;6568;5;2;6
5762;1992;2975;1;6;7
5763;2013;9196;1;7;6
5764;2022;9409;2;3;7
5765;2000;8062;4;4;2
5766;1996;4822;1;1;6
5767;2005;5154;7;6;2
5768;1991;5938;2;3;1
5769;2018;4089;3;6;4
5770;1995;6262;5;1;4
5771;2005;7840;2;1;2
5772;1992;8651;5;6;7
5773;2016;5257;4;5;4
5774;2003;3114;3;3;3
5775;2010;5016;3;5;7
5776;2017;6380;6;1;2
5777;2018;5614;4;3;4
5778;1992;5743;2;2;3
5779;1997;3888;1;5;5
5780;2015;7872;7;1;5
5781;2004;9217;5;2;4
5782;2013;4855;5;1;3
5783;2015;5809;5;5;3
5784;1990;4743;4;1;6
5785;2002;4126;2;6;2
5786;2001;7380;3;4;1
5787;1990;7364;2;7;6
5788;2019;3320;2;5;5
5789;2014;1787;1;4;2
5790;2000;3347;1;4;4
5791;2003;7429;7;2;5
5792;1990;5409;6;7;1
5793;2021;1056;4;5;1
5794;2005;5928;7;7;5
5795;2022;2089;4;7;5
5796;2022;9283;7;3;6
5797;1993;8337;7;2;5
5798;1994;3075;3;4;2
5799;1995;5497;7;5;3
5800;2008;5445;7;4;6
5801;2015;4574;3;7;1
5802;1993;3416;3;5;6
5803;1999;2054;4;4;3
5804;2022;6956;6;5;3
5805;2004;4084;5;4;7
5806;1999;1338;7;3;1
5807;2006;7511;6;7;6
5808;1999;3376;3;3;3
5809;1991;1452;3;4;4
5810;1999;3430;6;2;3
5811;2009;4851;5;1;7
5812;2000;8621;3;1;5
5813;2005;9989;2;5;5
5814;2002;8692;6;3;3
5815;1996;9065;2;5;2
5816;2012;6269;4;7;4
5817;2012;1480;6;1;2
5818;2004;8214;6;6;2
5819;1999;4178;7;1;3
5820;2001;3134;7;1;4
5821;2005;9200;4;4;5
5822;2013;9205;1;7;6
5823;1994;2131;4;2;4
5824;2005;8128;7;7;1
5825;2015;1448;6;7;4
5826;1991;9583;5;1;4
5827;1994;7394;1;1;6
5828;2020;7730;4;5;1
5829;2015;8067;4;5;1
5830;1994;4524;7;6;2
5831;2017;6395;7;1;3
5832;1991;2602;5;2;3
5833;2003;3695;6;6;1
5834;2003;9646;6;6;2
5835;2004;4146;2;4;5
5836;2002;1138;3;5;2
5837;2011;7724;5;3;2
5838;2016;6760;3;1;3
5839;2002;6664;7;7;2
5840;2005;3012;5;7;7
5841;1996;8213;6;2;7
5842;2020;8345;2;4;1
5843;1991;3051;2;6;4
5844;2022;8007;5;6;5
5845;2017;3221;4;6;3
5846;2017;7180;5;4;1
5847;1998;3335;4;3;2
5848;2013;6679;7;5;6
5849;2000;5316;4;5;6
5850;2002;2802;4;2;3
5851;2007;1447;4;5;5
5852;2002;1648;2;2;3
5853;2010;1227;1;7;3
5854;2010;1709;2;3;3
5855;1994;4921;3;7;7
5856;2022;2572;6;2;5
5857;1993;4878;5;5;3
5858;2022;7483;4;6;2
5859;1998;5202;5;2;2
5860;2008;3086;4;6;6
5861;2006;2296;2;1;1
5862;1990;1253;1;2;3
5863;2021;7644;4;6;2
5864;2018;4270;4;7;2
5865;1997;3120;6;2;6
5866;1995;5172;6;5;2
5867;2013;8587;2;2;5
5868;1997;7426;5;2;4
